date,min,max,pm25,q1,q3,stdev,count
2022-08-23T00:00:00.000Z,1.5,3.33,2.4,2.13,2.6,0.347,519
2022-08-24T00:00:00.000Z,1.9,81.65,3,2.63,3.63,6.606,463
2022-08-25T00:00:00.000Z,2.75,91.75,5.53,3.4,6.38,8.047,514
2022-08-26T00:00:00.000Z,1.7,6.9,4.28,3.42,5.32,1.252,554
2022-08-27T00:00:00.000Z,1.77,3.7,2.5,2.29,2.85,0.387,519
2022-08-28T00:00:00.000Z,1.2,3.4,2.17,1.85,2.57,0.475,549
2022-08-29T00:00:00.000Z,1.53,4.93,3.2,2,3.8,0.943,547
2022-08-30T00:00:00.000Z,2.77,5.88,3.72,3.4,4.17,0.664,551
2022-08-31T00:00:00.000Z,2.7,6.1,4.19,3.28,4.97,0.917,538
2022-09-01T00:00:00.000Z,1.5,5.45,2.88,2.1,3.6,0.975,499
2022-09-02T00:00:00.000Z,1.3,3.67,2,1.7,2.2,0.427,489
2022-09-03T00:00:00.000Z,0.4,3.4,2.29,1.8,2.77,0.824,402
2022-09-04T00:00:00.000Z,0.4,1.77,0.9,0.7,1.1,0.311,253
2022-09-05T00:00:00.000Z,0.9,2.8,1.58,1.4,2.08,0.435,363
2022-09-06T00:00:00.000Z,1.3,2.9,2.29,2,2.47,0.356,546
2022-09-07T00:00:00.000Z,0.8,2.78,1.73,1.3,2.06,0.469,517
2022-09-08T00:00:00.000Z,0.4,2.6,1.57,0.67,1.97,0.665,355
2022-09-09T00:00:00.000Z,0.5,1.85,0.8,0.7,0.97,0.231,526
2022-09-10T00:00:00.000Z,0.2,42.43,0.65,0.5,0.8,2.823,529
2022-09-11T00:00:00.000Z,0.4,1.75,0.9,0.68,1.1,0.248,535
2022-09-12T00:00:00.000Z,0.83,9.63,1.27,1.12,1.8,0.845,481
2022-09-13T00:00:00.000Z,1,8.48,1.5,1.33,1.75,0.819,494
2022-09-14T00:00:00.000Z,0.8,41.9,1.6,1.35,2.2,5.119,480
2022-09-15T00:00:00.000Z,0.4,10.57,1.1,0.98,1.33,0.777,530
2022-09-16T00:00:00.000Z,1.1,4.2,2,1.57,2.47,0.648,514
2022-09-17T00:00:00.000Z,0.32,2.29,0.86,0.67,1.1,0.317,498
2022-09-18T00:00:00.000Z,0.23,7.78,0.67,0.5,0.93,0.488,518
2022-09-19T00:00:00.000Z,0.3,1.3,0.6,0.5,0.76,0.205,512
2022-09-20T00:00:00.000Z,0.3,31.63,0.9,0.6,1.2,2.442,444
2022-09-21T00:00:00.000Z,0.3,1.1,0.6,0.5,0.7,0.13,476
2022-09-22T00:00:00.000Z,0.2,0.77,0.4,0.4,0.5,0.087,521
2022-09-23T00:00:00.000Z,0.2,0.8,0.45,0.4,0.5,0.097,522
2022-09-24T00:00:00.000Z,0.3,0.9,0.5,0.5,0.6,0.083,531
2022-09-25T00:00:00.000Z,0.3,1.23,0.6,0.5,0.6,0.1,511
2022-09-26T00:00:00.000Z,0.2,1.03,0.5,0.4,0.7,0.194,484
2022-09-27T00:00:00.000Z,0.4,95.47,1.4,0.68,5.74,10.173,512
2022-09-28T00:00:00.000Z,0.35,51.5,0.7,0.6,0.9,3.535,512
2022-09-29T00:00:00.000Z,0.3,1.2,0.6,0.47,0.63,0.135,498
2022-09-30T00:00:00.000Z,0.32,34.75,1,0.6,4.45,3.955,497
2022-10-01T00:00:00.000Z,0.4,3.67,1.2,0.8,1.7,0.653,454
2022-10-02T00:00:00.000Z,0.2,0.6,0.4,0.32,0.4,0.072,278
2022-10-03T00:00:00.000Z,0.2,53.17,1.63,0.71,9.19,8.359,269
2022-10-04T00:00:00.000Z,0.9,3.67,1.8,1.4,2.08,0.561,329
2022-10-05T00:00:00.000Z,0.3,1.73,0.56,0.5,0.9,0.322,329
2022-10-06T00:00:00.000Z,0.3,2.6,0.7,0.5,1.3,0.631,541
2022-10-07T00:00:00.000Z,1.6,6.5,3.55,3.09,4,0.956,521
2022-10-08T00:00:00.000Z,1.47,4.09,2.4,2.04,2.87,0.529,535
2022-10-09T00:00:00.000Z,1.23,2.73,1.7,1.6,1.92,0.297,549
2022-10-10T00:00:00.000Z,0.8,105.68,1.7,1.4,2,10.31,536
2022-10-11T00:00:00.000Z,0.6,88.03,1.33,0.93,2.83,8.348,527
2022-10-12T00:00:00.000Z,0.7,42.5,1.1,1,6.18,5.878,533
2022-10-13T00:00:00.000Z,0.9,42.2,2,1.33,3.53,6.764,551
2022-10-14T00:00:00.000Z,0.56,3,1.7,1.2,2.17,0.611,477
2022-10-15T00:00:00.000Z,0.4,2.06,1,0.8,1.2,0.301,531
2022-10-16T00:00:00.000Z,0.3,0.85,0.5,0.47,0.6,0.113,407
2022-10-17T00:00:00.000Z,0.2,1.38,0.68,0.4,0.82,0.249,532
2022-10-18T00:00:00.000Z,0.4,0.97,0.6,0.6,0.7,0.096,367
2022-10-21T00:00:00.000Z,0.9,1.97,1.3,1.17,1.5,0.219,518
2022-10-22T00:00:00.000Z,0.5,1.83,0.8,0.7,0.98,0.247,547
2022-10-23T00:00:00.000Z,0.3,1.23,0.6,0.5,0.8,0.202,531
2022-10-24T00:00:00.000Z,0.3,2.5,0.9,0.7,1.2,0.427,517
2022-10-25T00:00:00.000Z,0.2,0.8,0.5,0.4,0.5,0.097,527
2022-10-26T00:00:00.000Z,0.2,13.33,0.5,0.4,1.4,0.972,538
2022-10-27T00:00:00.000Z,0.4,1.83,1.1,0.8,1.3,0.304,525
2022-10-28T00:00:00.000Z,0.3,45.1,0.68,0.46,3.54,5.503,505
2022-10-29T00:00:00.000Z,0.5,2.29,0.88,0.7,1.1,0.352,523
2022-10-30T00:00:00.000Z,0.47,2.73,0.9,0.7,1.74,0.624,521
2022-10-31T00:00:00.000Z,0.8,2.54,1.4,1.2,1.7,0.328,527
2022-11-01T00:00:00.000Z,0.35,1.9,1,0.6,1.12,0.298,524
2022-11-02T00:00:00.000Z,0.2,0.6,0.4,0.35,0.5,0.084,510
2022-11-03T00:00:00.000Z,0.2,0.8,0.4,0.4,0.5,0.076,549
2022-11-04T00:00:00.000Z,0.2,1,0.4,0.37,0.53,0.14,516
2022-11-05T00:00:00.000Z,0.3,3.63,1.05,0.5,1.58,0.652,511
2022-11-06T00:00:00.000Z,0.5,4.67,1.1,0.87,2.54,1.031,519
2022-11-07T00:00:00.000Z,0.4,2.1,0.9,0.7,1.1,0.284,541
2022-11-08T00:00:00.000Z,0.4,2.29,0.8,0.6,1.4,0.523,536
2022-11-09T00:00:00.000Z,0.7,3.08,1.2,1,1.4,0.25,535
2022-11-10T00:00:00.000Z,0.5,1.6,0.9,0.8,1,0.194,527
2022-11-11T00:00:00.000Z,0.2,1.43,0.56,0.47,0.8,0.226,510
2022-11-12T00:00:00.000Z,0.6,4.37,1.62,0.93,2.63,0.937,532
2022-11-13T00:00:00.000Z,1.37,4.3,2.2,1.83,2.63,0.638,546
2022-11-14T00:00:00.000Z,0.32,1.9,0.9,0.6,1.4,0.405,529
2022-11-15T00:00:00.000Z,0.2,5.03,0.6,0.47,2.67,1.333,535
2022-11-16T00:00:00.000Z,1.95,299.3,3,2.7,5.45,19.565,528
2022-11-17T00:00:00.000Z,0.7,3.27,1.6,1,2.1,0.688,539
2022-11-18T00:00:00.000Z,0.3,1.7,0.6,0.5,0.9,0.284,535
2022-11-19T00:00:00.000Z,0.2,1.7,0.52,0.4,0.77,0.334,512
2022-11-20T00:00:00.000Z,0.4,1.9,0.9,0.7,1.1,0.27,541
2022-11-21T00:00:00.000Z,0.5,2.73,0.9,0.7,1.5,0.542,531
2022-11-22T00:00:00.000Z,0.5,2.2,1.2,0.82,1.48,0.406,530
2022-11-23T00:00:00.000Z,0.3,2.23,0.63,0.5,0.8,0.285,532
2022-11-24T00:00:00.000Z,0.2,0.7,0.3,0.3,0.4,0.073,536
2022-11-25T00:00:00.000Z,0.2,1,0.4,0.3,0.6,0.193,527
2022-11-26T00:00:00.000Z,0.3,1.4,0.8,0.63,1,0.243,532
2022-11-27T00:00:00.000Z,0.6,1.98,0.93,0.8,1.1,0.196,543
2022-11-28T00:00:00.000Z,0.7,2.45,1.3,1.1,1.6,0.328,505
2022-11-29T00:00:00.000Z,1.3,6.53,2,1.8,2.92,1.647,442
2022-11-30T00:00:00.000Z,1.05,9.57,4.8,1.93,6.07,2.23,538
2022-12-01T00:00:00.000Z,0.6,9.8,2.1,1,4.8,1.88,492
2022-12-02T00:00:00.000Z,2.2,26.58,4.59,2.8,5.47,2.487,574
2022-12-03T00:00:00.000Z,1.47,3.55,2.2,1.9,2.67,0.474,569
2022-12-04T00:00:00.000Z,1.2,3.03,1.87,1.7,2.1,0.291,543
2022-12-05T00:00:00.000Z,0.7,2.1,1.3,1.14,1.5,0.244,508
2022-12-06T00:00:00.000Z,0.4,2.27,0.8,0.6,1.58,0.5,533
2022-12-07T00:00:00.000Z,0.7,2.2,1.27,1.1,1.4,0.258,527
2022-12-08T00:00:00.000Z,0.6,1.5,1,0.9,1.1,0.154,540
2022-12-09T00:00:00.000Z,0.63,3.05,1.41,1,1.93,0.501,526
2022-12-10T00:00:00.000Z,1.12,2.45,1.8,1.67,1.92,0.222,537
2022-12-11T00:00:00.000Z,0.7,2.2,1.2,1.1,1.35,0.195,547
2022-12-12T00:00:00.000Z,0.56,3.1,1.2,0.93,1.45,0.297,516
2022-12-13T00:00:00.000Z,1,3.17,1.8,1.4,2.17,0.546,531
2022-12-14T00:00:00.000Z,1.5,3.17,2.25,2,2.47,0.322,518
2022-12-15T00:00:00.000Z,1.1,3.9,2,1.48,3.03,0.826,513
2022-12-16T00:00:00.000Z,1.8,3.78,2.52,2.25,2.73,0.334,480
2022-12-17T00:00:00.000Z,1.17,5.4,2.29,1.77,3.2,0.751,523
2022-12-18T00:00:00.000Z,1.93,5.7,2.67,2.4,3.42,0.977,519
2022-12-19T00:00:00.000Z,1.93,8.8,3.45,2.8,5.46,1.645,525
2022-12-20T00:00:00.000Z,2.97,6.8,4.13,3.74,4.72,0.761,529
2022-12-21T00:00:00.000Z,0.5,4.8,2.8,0.9,3.5,1.297,488
2022-12-22T00:00:00.000Z,0.3,6.67,0.7,0.5,1.6,0.918,519
2022-12-23T00:00:00.000Z,0.28,1.57,0.6,0.5,0.95,0.281,378
2022-12-24T00:00:00.000Z,0.3,7.22,0.67,0.5,1.23,1.396,352
2022-12-25T00:00:00.000Z,1.1,6.3,2.1,1.5,4.45,1.577,446
2022-12-26T00:00:00.000Z,0.5,2.13,0.99,0.8,1.17,0.318,250
2022-12-27T00:00:00.000Z,0.2,9.27,1.1,0.4,4.05,2.374,463
2022-12-28T00:00:00.000Z,0.5,32.5,1.3,0.9,1.63,2.322,473
2022-12-29T00:00:00.000Z,0.4,1.58,0.8,0.63,1,0.238,531
2022-12-30T00:00:00.000Z,0.5,1.3,0.9,0.8,1,0.122,431
2022-12-31T00:00:00.000Z,0.4,4.38,0.7,0.6,0.82,1.05,379
2023-01-01T00:00:00.000Z,0.85,5.7,1.3,1.1,2.7,1.398,398
2023-01-02T00:00:00.000Z,0.3,1.27,0.6,0.5,0.7,0.181,423
2023-01-03T00:00:00.000Z,0.3,1.05,0.63,0.55,0.7,0.136,319
2023-01-04T00:00:00.000Z,0.3,1.02,0.62,0.56,0.73,0.128,264
2023-01-05T00:00:00.000Z,0.3,9.27,0.7,0.6,0.8,0.669,490
2023-01-06T00:00:00.000Z,0.2,0.6,0.4,0.3,0.4,0.075,507
2023-01-07T00:00:00.000Z,0.23,6.7,0.6,0.4,1,0.448,516
2023-01-08T00:00:00.000Z,0.5,1.6,0.9,0.8,1.1,0.227,555
2023-01-09T00:00:00.000Z,0.4,1.37,0.87,0.7,1,0.193,516
2023-01-10T00:00:00.000Z,0.2,0.88,0.4,0.3,0.6,0.148,533
2023-01-11T00:00:00.000Z,0.3,0.9,0.5,0.4,0.6,0.131,481
2023-01-12T00:00:00.000Z,0.25,0.7,0.5,0.4,0.5,0.08,533
2023-01-13T00:00:00.000Z,0.2,0.5,0.3,0.3,0.4,0.061,465
2023-01-14T00:00:00.000Z,0.1,0.5,0.3,0.2,0.3,0.058,542
2023-01-15T00:00:00.000Z,0.2,0.55,0.3,0.3,0.3,0.065,451
